customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CLV_proxy,AvgChargesPerYear,HighValueCustomer,ActiveServiceCount,TenureGroup,PriceSensitivity
4412-YLTKF,Female,1,No,No,27.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,Yes,2107.35,949.1111111111111,1,3,2-4yr,19.5125
6734-PSBAW,Male,0,Yes,No,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,No,1695.6000000000001,287.325,0,2,4-6yr,7.8500000000000005
3930-ZGWVE,Male,0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,,19.75,No,,237.0,0,1,0-1yr,
2639-UGMAZ,Male,1,No,No,71.0,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,,56.45,3985.35,No,4007.9500000000003,673.5802816901409,0,4,4-6yr,11.290000000000001
2876-GZYZC,Female,0,No,No,13.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,No,1117.3500000000001,1122.1384615384618,1,3,1-2yr,21.4875
6207-WIOLX,Female,0,Yes,Yes,25.0,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,Yes,1465.0,721.272,0,5,2-4yr,9.766666666666667
8587-XYZSF,Male,0,No,No,67.0,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,,No,3386.85,,0,2,4-6yr,16.849999999999998
3091-FYHKI,Male,0,No,No,1.0,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,Yes,35.45,425.40000000000003,0,1,0-1yr,17.725
2372-HWUHI,Male,0,No,No,2.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,Yes,88.7,487.5,0,1,0-1yr,22.175
7799-LGRDP,Female,0,No,No,43.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,No,1105.1,331.5906976744186,0,2,2-4yr,8.566666666666666
7850-VWJUU,Female,0,No,No,23.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,No,1725.0,927.9130434782609,1,2,1-2yr,25.0
3774-VBNXY,Female,0,Yes,Yes,64.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,No,1292.8,239.578125,0,1,4-6yr,10.1
6217-KDYWC,Male,0,No,Yes,57.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,,19.6,1170.55,No,1117.2,246.43157894736842,0,1,4-6yr,9.8
0390-DCFDQ,Female,1,Yes,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,70.45,845.4000000000001,1,1,0-1yr,35.225
3146-MSEGF,Female,1,Yes,Yes,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),,6425.65,No,,1070.9416666666666,0,8,4-6yr,
4080-OGPJL,Female,0,No,No,8.0,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,,71.15,563.65,Yes,569.2,845.475,1,5,0-1yr,11.858333333333334
1095-WGNGG,Female,0,Yes,No,61.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,No,6164.05,1174.672131147541,1,5,4-6yr,16.841666666666665
2636-SJDOU,Male,0,No,No,64.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,No,5395.2,991.6968750000001,1,4,4-6yr,16.86
1131-QQZEB,Male,1,Yes,No,71.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,No,1700.45,296.8225352112676,0,2,4-6yr,7.983333333333333
5716-EZXZN,Female,0,Yes,Yes,65.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,No,6438.25,1184.6215384615384,1,6,4-6yr,14.15
6837-BJYDQ,Male,0,No,No,3.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,61.35,No,58.800000000000004,245.4,0,1,0-1yr,9.8
2135-RXIHG,Male,0,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,,,45.65,Yes,,547.8000000000001,0,1,0-1yr,
6440-DKQGE,Male,0,No,Yes,30.0,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,No,1935.0,771.98,0,4,2-4yr,12.9
3466-BYAVD,Male,0,Yes,Yes,15.0,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,No,1042.5,857.1200000000001,0,5,1-2yr,11.583333333333334
3780-YVMFA,Female,0,Yes,Yes,8.0,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,No,548.4,846.5250000000001,0,4,0-1yr,13.709999999999999
3874-EQOEP,Male,0,No,No,7.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,Yes,665.0,1123.7142857142856,1,4,0-1yr,19.0
1679-JRFBR,Female,0,Yes,Yes,70.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),,7930.55,No,,1359.5228571428572,0,7,4-6yr,
9073-ZZIAY,Male,0,Yes,Yes,,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,No,,,1,7,,10.7625
3077-RSNTJ,Female,0,Yes,Yes,6.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,No,118.19999999999999,227.0,0,1,0-1yr,9.85
6551-GNYDG,Female,0,Yes,Yes,14.0,Yes,No,,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,No,1132.6000000000001,988.1142857142856,1,2,1-2yr,26.96666666666667
9167-APMXZ,Female,0,No,No,22.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,No,1851.3000000000002,993.7909090909092,1,3,1-2yr,21.0375
2749-CTKAJ,Male,0,Yes,Yes,22.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,No,443.29999999999995,229.03636363636363,0,1,1-2yr,10.075
6371-NZYEG,Male,0,Yes,Yes,16.0,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024.0,No,1028.0,768.0,0,4,1-2yr,12.85
7554-NEWDD,Male,0,No,No,10.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,No,257.0,301.91999999999996,0,2,0-1yr,8.566666666666666
8992-VONJD,Female,0,No,Yes,13.0,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,No,728.0,705.7384615384616,0,3,1-2yr,14.0
0867-MKZVY,Female,0,Yes,No,20.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,Yes,1648.0,955.4099999999999,1,3,1-2yr,20.6
4482-EWFMI,Female,0,No,No,2.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,No,139.4,811.1999999999999,0,1,0-1yr,34.85
4648-YPBTM,Male,0,No,No,53.0,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,No,3916.7000000000003,896.2075471698113,1,6,4-6yr,10.557142857142859
2907-ILJBN,Female,0,Yes,Yes,11.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,No,226.60000000000002,255.16363636363639,0,1,0-1yr,10.3
6345-FZOQH,Male,0,Yes,No,69.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,No,1373.1,237.1217391304348,0,1,4-6yr,9.95
3376-BMGFE,Female,0,No,No,4.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273.0,Yes,283.6,819.0,1,1,0-1yr,35.45
5997-OPVFA,Male,0,Yes,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,No,6411.599999999999,1042.4083333333333,1,8,4-6yr,9.894444444444444
3445-HXXGF,Male,1,Yes,No,58.0,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,,,Yes,,,0,3,4-6yr,
1159-WFSGR,Female,0,Yes,Yes,16.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,,,No,,,0,1,1-2yr,
7654-YWJUF,Male,0,Yes,No,43.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,No,3622.75,987.6976744186046,1,4,2-4yr,16.85
1875-QIVME,Female,0,Yes,No,2.0,Yes,Yes,,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,Yes,208.8,1456.8000000000002,1,6,0-1yr,14.914285714285715
6727-IOTLZ,Male,0,Yes,No,14.0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,No,1147.3,1012.9285714285713,1,6,1-2yr,11.707142857142857
0691-JVSYA,Female,0,Yes,No,53.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),,5000.2,Yes,,1132.120754716981,0,4,4-6yr,
5918-VUKWP,Female,0,No,No,32.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,654.55,No,657.6,245.45624999999998,0,1,2-4yr,10.275
1744-JHKYS,Female,0,Yes,No,34.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,780.2,No,839.8,275.36470588235295,0,2,2-4yr,8.233333333333333
2656-FMOKZ,Female,1,No,No,15.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,1145.7,Yes,1116.75,916.5600000000001,1,2,1-2yr,24.816666666666666
2070-FNEXE,Female,1,No,No,7.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,,Yes,535.15,,1,2,0-1yr,25.483333333333334
5947-SGKCL,Female,0,Yes,Yes,15.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,No,1580.25,1247.4,1,6,1-2yr,15.049999999999999
3712-PKXZA,Male,0,Yes,No,61.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,,No,1253.55,,0,1,4-6yr,10.275
6317-YPKDH,Female,0,No,No,1.0,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,Yes,29.95,359.40000000000003,0,1,0-1yr,14.975
6582-OIVSP,Female,0,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,45.3,No,45.3,543.6,0,1,0-1yr,22.65
9367-WXLCH,Male,0,No,No,8.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.5,662.65,Yes,676.0,993.975,1,3,0-1yr,21.125
5524-KHNJP,Male,0,Yes,Yes,33.0,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),,2453.3,No,,892.1090909090909,0,5,2-4yr,
1918-ZBFQJ,Female,0,No,No,13.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.25,1111.65,Yes,1030.25,1026.1384615384618,1,3,1-2yr,19.8125
1024-GUALD,Female,0,Yes,No,1.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,,Yes,24.8,,0,0,0-1yr,24.8
4827-USJHP,Male,0,No,No,20.0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,,51.8,1023.85,No,1036.0,614.31,0,2,1-2yr,17.266666666666666
8167-GJLRN,Male,0,No,No,3.0,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.4,82.15,No,91.19999999999999,328.6,0,1,0-1yr,15.2
0956-SYCWG,Female,0,No,No,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.65,244.8,No,255.45,225.9692307692308,0,1,1-2yr,9.825
8017-UVSZU,Female,0,Yes,No,40.0,Yes,Yes,,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.6,2379.1,No,2264.0,713.7299999999999,0,3,2-4yr,14.15
7100-FQPRV,Male,0,Yes,Yes,43.0,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),71.9,3173.35,No,3091.7000000000003,885.5860465116278,1,5,2-4yr,11.983333333333334
2472-OVKUP,Male,0,Yes,No,6.0,Yes,No,,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.0,531.0,Yes,546.0,1062.0,1,4,0-1yr,18.2
2984-RGEYA,Female,0,Yes,Yes,69.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1375.4,No,1362.75,239.20000000000002,0,1,4-6yr,9.875
9680-NIAUV,Female,0,Yes,Yes,,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.7,8129.3,No,,,1,7,,13.7125
2146-EGVDT,Male,0,Yes,Yes,59.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.3,1192.7,No,1138.7,242.58305084745763,0,1,4-6yr,9.65
2604-IJPDU,Female,0,Yes,No,20.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.55,1901.65,No,1931.0,1140.99,1,5,1-2yr,16.091666666666665
9178-JHUVJ,Male,0,Yes,Yes,24.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.1,587.4,No,578.4000000000001,293.7,0,2,1-2yr,8.033333333333333
6168-YBYNP,Male,0,No,No,59.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.35,6519.75,No,6569.65,1326.050847457627,1,7,4-6yr,13.91875
7255-SSFBC,Male,0,Yes,Yes,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.25,8041.65,No,8082.0,1340.2749999999999,1,7,4-6yr,14.03125
3645-DEYGF,Male,0,No,Yes,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,20.75,No,20.75,249.0,0,1,0-1yr,10.375
9323-HGFWY,Female,0,Yes,No,27.0,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,,101.9,2681.15,No,2751.3,1191.6222222222223,1,5,2-4yr,16.983333333333334
8544-GOQSH,Female,0,No,No,14.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),80.05,1112.3,No,1120.7,953.3999999999999,1,3,1-2yr,20.0125
3363-DTIVD,Male,0,Yes,Yes,71.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,,7405.5,No,,1251.6338028169014,0,6,4-6yr,
7018-WBJNK,Male,0,No,Yes,13.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),78.3,1033.95,No,1017.9,954.4153846153847,1,2,1-2yr,26.099999999999998
9142-KZXOP,Male,0,No,No,44.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),68.85,2958.95,No,3029.3999999999996,806.9863636363636,0,1,2-4yr,34.425
7674-YTAFD,Female,0,No,No,33.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),79.95,2684.85,No,2638.35,976.3090909090909,1,3,2-4yr,19.9875
6348-SNFUS,Male,0,Yes,Yes,72.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),55.45,4179.2,No,3992.4,696.5333333333333,0,5,4-6yr,9.241666666666667
1285-OKIPP,Male,0,No,No,,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,79.9,79.9,Yes,,,1,2,,26.633333333333336
7825-ECJRF,Female,0,No,No,,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.6,1934.45,Yes,,,1,6,,15.228571428571428
1347-KTTTA,Male,0,Yes,No,64.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.45,6654.1,No,6556.8,1247.6437500000002,1,6,4-6yr,14.635714285714286
7841-TZDMQ,Male,0,No,No,2.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),46.0,84.5,Yes,92.0,507.0,0,1,0-1yr,23.0
4195-NZGTA,Female,0,No,No,1.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,25.25,No,25.25,303.0,0,0,0-1yr,25.25
7157-SMCFK,Male,0,No,Yes,61.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,1124.2,No,1204.75,221.15409836065575,0,1,4-6yr,9.875
4709-LKHYG,Female,0,Yes,Yes,29.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.0,540.05,No,580.0,223.46896551724137,0,1,2-4yr,10.0
2504-DSHIH,Male,1,Yes,No,23.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.8,1975.85,No,1996.3999999999999,1030.878260869565,1,3,1-2yr,21.7
0699-NDKJM,Female,0,Yes,No,57.0,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),58.75,3437.45,No,3348.75,723.6736842105263,0,5,4-6yr,9.791666666666666
9286-BHDQG,Male,0,Yes,Yes,72.0,No,No phone service,,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),45.25,3139.8,No,3258.0,523.3000000000001,0,4,4-6yr,9.05
0230-WEQUW,Male,0,Yes,No,66.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),56.6,,No,3735.6,,0,5,4-6yr,9.433333333333334
2040-LDIWQ,Male,0,Yes,Yes,,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),,5324.5,No,,,0,7,,
6496-JDSSB,Female,0,No,No,8.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.0,624.6,No,640.0,936.9000000000001,1,2,0-1yr,26.666666666666668
9408-SSNVZ,Female,0,No,No,,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,268.35,Yes,,,0,1,,35.075
4443-EMBNA,Female,0,Yes,No,71.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.75,1836.9,No,1757.25,310.46197183098593,0,2,4-6yr,8.25
6469-MRVET,Male,0,Yes,Yes,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.2,20.2,No,20.2,242.4,0,1,0-1yr,10.1
0742-MOABM,Male,0,Yes,No,4.0,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,50.05,179.35,Yes,200.2,538.0500000000001,0,2,0-1yr,16.683333333333334
5961-VUSRV,Female,0,No,No,12.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.35,219.35,No,232.20000000000002,219.35,0,1,0-1yr,9.675
6778-JFCMK,Male,0,No,No,24.0,No,No phone service,,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,50.6,1288.75,No,1214.4,644.375,0,3,1-2yr,12.65
6341-JVQGF,Female,0,Yes,Yes,31.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,81.15,2545.75,No,2515.65,985.4516129032257,1,6,2-4yr,11.592857142857143
2232-DMLXU,Female,0,Yes,No,1.0,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.2,55.2,Yes,55.2,662.4000000000001,0,2,0-1yr,18.400000000000002
4811-JBUVU,Male,0,No,No,30.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.9,2723.15,No,2697.0,1089.26,1,4,2-4yr,17.98
0945-TSONX,Female,0,Yes,Yes,47.0,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,,85.3,4107.25,No,4009.1,1048.659574468085,1,7,2-4yr,10.6625
2651-ZCBXV,Male,0,No,No,54.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.0,,No,5832.0,,1,7,4-6yr,13.5
3316-UWXUY,Male,0,No,No,50.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),93.5,4747.5,No,4675.0,1139.3999999999999,1,5,4-6yr,15.583333333333334
8937-RDTHP,Male,0,No,No,1.0,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,84.6,84.6,Yes,84.6,1015.1999999999999,1,3,0-1yr,21.15
7083-MIOPC,Female,0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.25,,No,1458.0,,0,1,4-6yr,10.125
1984-GPTEH,Female,0,No,No,29.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.15,702.0,No,729.3499999999999,290.48275862068965,0,2,2-4yr,8.383333333333333
1251-KRREG,Male,0,No,No,2.0,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,54.4,114.1,Yes,108.8,684.6,0,3,0-1yr,13.6
0621-JFHOL,Female,0,No,No,10.0,No,No phone service,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,29.6,299.05,No,296.0,358.86,0,1,0-1yr,14.8
9903-LYSAB,Male,0,Yes,No,18.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.15,1305.95,No,1316.7,870.6333333333333,1,2,1-2yr,24.383333333333336
0094-OIFMO,Female,1,No,No,11.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.0,1120.3,Yes,1045.0,1222.1454545454546,1,4,0-1yr,19.0
9227-UAQFT,Male,0,No,No,16.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,,No,316.0,,0,1,1-2yr,9.875
7301-ABVAD,Female,0,No,No,72.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.6,6350.5,No,6235.2,1058.4166666666667,1,7,4-6yr,10.825
6614-FHDBO,Male,0,No,No,72.0,Yes,Yes,,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),109.2,7878.3,No,7862.400000000001,1313.05,1,7,4-6yr,13.65
7576-ASEJU,Female,0,Yes,Yes,41.0,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),74.7,3187.65,No,3062.7000000000003,932.9707317073171,1,5,2-4yr,12.450000000000001
9058-HRZSV,Female,1,Yes,No,65.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,94.4,6126.15,No,6136.0,1130.9815384615383,1,5,4-6yr,15.733333333333334
4522-AKYLR,Female,1,No,No,13.0,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,54.8,731.3,No,712.4,675.0461538461539,0,3,1-2yr,13.7
0221-WMXNQ,Male,1,No,No,4.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.35,,No,301.4,,1,2,0-1yr,25.116666666666664
0303-UNCIP,Male,0,No,No,41.0,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,65.0,2531.8,No,2665.0,741.0146341463416,0,4,2-4yr,13.0
9947-OTFQU,Male,1,No,No,15.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,,Yes,1116.0,,1,2,1-2yr,24.8
0322-YINQP,Male,0,No,No,1.0,Yes,No,,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.55,48.55,Yes,48.55,582.6,0,2,0-1yr,16.183333333333334
0959-WHOKV,Male,0,No,No,42.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,99.0,4298.45,No,4158.0,1228.1285714285714,1,6,2-4yr,14.142857142857142
4075-JFPGR,Female,0,Yes,No,51.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,93.5,4619.55,No,4768.5,1086.9529411764706,1,5,4-6yr,15.583333333333334
4629-NRXKX,Female,0,Yes,Yes,2.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.4,147.15,Yes,140.8,882.9000000000001,1,1,0-1yr,35.2
